nitrogen,phosphorus,potassium,temperature,humidity,ph,rainfall,crop,nitrogen_scaled,phosphorus_scaled,potassium_scaled,temperature_scaled,humidity_scaled,ph_scaled,rainfall_scaled,npk_total,nitrogen_ratio,phosphorus_ratio,potassium_ratio,soil_condition,crop_code
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans,-0.9903241770096906,0.41352154412677466,-0.6546492029360473,-1.1955283886717178,-2.1029000138849967,-1.0073053546254764,0.6520677107086439,96,0.14583333333333334,0.6979166666666666,0.15625,acidic,9
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans,-1.179980111622435,0.07996973531843041,-0.5954033064439193,-1.4424745899170084,-2.118351681371291,-0.9965712717479562,-0.49725490136965483,81,0.08641975308641975,0.691358024691358,0.2222222222222222,acidic,9
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans,-0.6381060127288793,0.3528757607070757,-0.5954033064439193,-1.0876444580696025,-2.1680705010455563,-1.1301261779109837,-0.547807798742966,110,0.24545454545454545,0.5909090909090909,0.16363636363636364,acidic,9
30,63,16,23.60506572,21.90539577,5.5259045260000015,100.5978728,kidneybeans,-0.556824897894846,0.29222997728737676,-0.6349005707720046,-0.3972620942553775,-2.227276064133903,-1.2194651791417086,-0.052156444704060986,109,0.27522935779816515,0.5779816513761468,0.14678899082568808,acidic,9
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans,-0.3671689632821016,0.5044902192563231,-0.45716288129562055,-1.1624219830923554,-2.092970335915668,-0.8401504401607125,-0.3530766714082323,132,0.2803030303030303,0.5303030303030303,0.1893939393939394,acidic,9
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans,-0.6381060127288793,0.29222997728737676,-0.5756546742798766,-0.9248503309597172,-2.259447459022662,-1.1725548648027186,0.541037426707734,109,0.24770642201834864,0.5779816513761468,0.1743119266055046,acidic,9
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans,-0.7735745374522683,0.20126130215782834,-0.4769115134596632,-1.3498961913478573,-2.3017507112388103,-1.084074377165048,0.014439966109785877,106,0.20754716981132076,0.5660377358490566,0.22641509433962265,acidic,9
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,-1.2883549314011462,0.565136002676022,-0.4769115134596632,2.152341679537972,-0.6088799642353122,-0.5659006434208396,0.3492583647709322,99,0.030303030303030304,0.7272727272727273,0.24242424242424243,acidic,18
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas,-0.28588784844806825,0.17093841044797883,-0.4966601456237059,2.227195248526513,-0.39310368111850946,-1.5513759376279623,1.0967697945536519,122,0.32786885245901637,0.48360655737704916,0.1885245901639344,acidic,18
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas,-0.47554378306081274,0.5954588943858716,-0.4966601456237059,0.7148822920327262,-0.543251656688798,-0.6251114736689688,-0.002429209897717615,129,0.2558139534883721,0.5658914728682171,0.17829457364341086,acidic,18
27,57,24,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas,-0.6381060127288793,0.11029262702827988,-0.4769115134596632,0.33956977192523297,-1.2634949519490706,-0.4880278767707659,0.7073633285816442,108,0.25,0.5277777777777778,0.2222222222222222,acidic,18
10,79,18,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas,-1.0986989967884018,0.7773962446449685,-0.5954033064439193,-0.8991185545377637,-0.7193539204628038,-1.0917426482094628,1.477071456867892,107,0.09345794392523364,0.7383177570093458,0.16822429906542055,acidic,18
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas,-0.556824897894846,0.6561046778055706,-0.45716288129562055,0.9316407296918113,-1.3086664365217964,-0.030226753335738054,0.8342078199094715,130,0.23076923076923078,0.5769230769230769,0.19230769230769232,acidic,18
40,70,20,31.80130272,45.03186173,5.623490042999999,147.03614419999997,pigeonpeas,-0.28588784844806825,0.5044902192563231,-0.5559060421158339,1.2217164657155226,-1.1882929738291297,-1.093346882281422,0.7930071490380438,130,0.3076923076923077,0.5384615384615384,0.15384615384615385,acidic,18
38,55,19,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas,-0.3400752583374238,0.049646843608580925,-0.5756546742798766,1.4944103739397856,-1.493791440137835,-0.7817092214657709,1.7356387128209139,112,0.3392857142857143,0.49107142857142855,0.16964285714285715,acidic,18
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas,-0.42135637317145713,0.14061551873812936,-0.5559060421158339,0.7445074748619065,-0.35960504195069154,-0.9147228137327701,-0.24404786571381004,113,0.30973451327433627,0.5132743362831859,0.17699115044247787,acidic,18
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas,-0.3400752583374238,0.2315841938676778,-0.5361574099517913,0.9199834650892401,-0.1839713134495354,-2.291353035100772,0.442490877488036,120,0.31666666666666665,0.5083333333333333,0.175,acidic,18
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas,-0.47554378306081274,0.14061551873812936,-0.4769115134596632,1.9439943231497678,-0.12236418210329275,-1.5508337229378835,0.0940861739942223,115,0.28695652173913044,0.5043478260869565,0.20869565217391303,acidic,18
16,56,17,33.80020039,40.03262418,7.445444882999999,176.6165894,pigeonpeas,-0.936136767120335,0.07996973531843041,-0.6151519386079619,1.6165528365166342,-1.4128894723970702,1.2613246759699972,1.3313630054475365,89,0.1797752808988764,0.6292134831460674,0.19101123595505617,neutral,18
31,72,17,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas,-0.5297311929501682,0.565136002676022,-0.6151519386079619,0.6075064879290046,-0.9888032635332478,-0.8225378654980279,-0.1292439808987834,120,0.25833333333333336,0.6,0.14166666666666666,acidic,18
16,80,20,31.24021696,56.67369054,7.3393209289999986,122.0146733,pigeonpeas,-0.936136767120335,0.807719136354818,-0.5559060421158339,1.1108868477158267,-0.6652704205893116,1.1241714103418645,0.33762335396944687,116,0.13793103448275862,0.6896551724137931,0.1724137931034483,neutral,18
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas,-0.6381060127288793,0.565136002676022,-0.6151519386079619,0.6645105877649785,-0.6401584559261925,-0.15709061429605084,0.3144895627397763,116,0.23275862068965517,0.6206896551724138,0.14655172413793102,acidic,18
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas,-0.28588784844806825,0.2619070855775273,-0.5756546742798766,0.3369308716984759,-1.6777404918807235,-2.289760780168029,-0.1264592184401995,121,0.3305785123966942,0.512396694214876,0.15702479338842976,acidic,18
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas,-0.8819493572309794,0.14061551873812936,-0.6349005707720046,-0.8177947557429392,-1.4682558780331674,-1.9473934945164466,1.3998966874073597,92,0.1956521739130435,0.6304347826086957,0.17391304347826086,acidic,18
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas,-1.2883549314011462,0.4438444358366242,-0.6349005707720046,-1.4413824529513488,-1.6525640963788615,-1.9445160778781752,0.07295367506988801,87,0.034482758620689655,0.7816091954022989,0.1839080459770115,acidic,18
26,67,24,36.97794384,37.73992903,5.642813116,161.48129630000005,pigeonpeas,-0.6651997176735572,0.41352154412677466,-0.4769115134596632,2.244243143011915,-1.5158914397618135,-1.0683739853620244,1.0559048903391421,117,0.2222222222222222,0.5726495726495726,0.20512820512820512,acidic,18
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas,-0.936136767120335,0.5044902192563231,-0.5559060421158339,-0.16030662382151778,-1.408771967341938,-1.1115623634409302,0.32941962578951495,106,0.1509433962264151,0.660377358490566,0.18867924528301888,acidic,18
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas,-0.7193871275629128,0.29222997728737676,-0.5756546742798766,-1.238158752828436,-0.6969719140009848,-2.31066470895095,1.6585125566357506,106,0.22641509433962265,0.5943396226415094,0.1792452830188679,acidic,18
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,-1.1257927017330795,0.68642756951542,-0.45716288129562055,0.6452769536975067,-0.9595570368101205,-0.9821728749969161,1.378664044516974,110,0.08181818181818182,0.6909090909090909,0.22727272727272727,acidic,18
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas,-0.936136767120335,0.049646843608580925,-0.5756546742798766,-1.1996020523438904,-1.0912515425994793,-0.07229135142160023,1.6192940610824833,90,0.17777777777777778,0.6111111111111112,0.2111111111111111,acidic,18
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas,-0.6110123077842016,0.6561046778055706,-0.5361574099517913,-0.16632744994770765,-0.940554491298551,-0.5970466858302401,0.19689337987159167,124,0.22580645161290322,0.6048387096774194,0.1693548387096774,acidic,18
16,71,24,18.33124824,38.40975482,4.946369874,139.64833169999997,pigeonpeas,-0.936136767120335,0.5348131109661726,-0.4769115134596632,-1.4389837317970637,-1.485798745509966,-1.9684484865905023,0.6585510210609623,111,0.14414414414414414,0.6396396396396397,0.21621621621621623,acidic,18
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas,-0.7193871275629128,0.5044902192563231,-0.5361574099517913,-1.2777933308005123,-1.1729500658142793,-1.2307043593419242,0.5334550515702677,115,0.20869565217391303,0.6086956521739131,0.1826086956521739,acidic,18
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas,-0.3400752583374238,0.565136002676022,-0.5361574099517913,0.5171093806326366,-0.9901563956080104,-0.7332707727046688,1.511253940319944,131,0.2900763358778626,0.549618320610687,0.16030534351145037,acidic,18
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas,-1.1257927017330795,0.3831986524169252,-0.5361574099517913,0.8892425052564105,-1.6779333526566458,-0.9687609485349591,0.9759085052585209,96,0.09375,0.6875,0.21875,acidic,18
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas,-0.4484500781161349,0.07996973531843041,-0.6151519386079619,1.5400083391456112,-1.619708072331859,-2.483035520789123,0.6589500026295887,107,0.3177570093457944,0.5233644859813084,0.1588785046728972,acidic,18
1,76,19,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas,-1.3425423412905018,0.68642756951542,-0.5756546742798766,-0.2826043722929697,-1.1139129362553037,0.2585412690265715,1.3444888300335796,96,0.010416666666666666,0.7916666666666666,0.19791666666666666,neutral,18
6,69,19,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas,-1.2070738165671129,0.47416732754647367,-0.5756546742798766,0.25087178445833386,-1.3381523514460374,-2.221033536398432,-0.16372788321987197,94,0.06382978723404255,0.7340425531914894,0.20212765957446807,acidic,18
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas,-0.6651997176735572,0.5954588943858716,-0.5361574099517913,1.1289588607253604,-0.6068394166824526,-1.9685854615661134,1.0613780251647578,120,0.21666666666666667,0.6083333333333333,0.175,acidic,18
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,-0.6381060127288793,0.2315841938676778,-0.5954033064439193,1.5191557595051879,-0.19785346654978742,-1.5550691118054885,0.09182417068230952,106,0.25471698113207547,0.5754716981132075,0.16981132075471697,acidic,18
27,71,23,23.45379018,46.48714759,7.10959773,150.87122019999995,pigeonpeas,-0.6381060127288793,0.5348131109661726,-0.4966601456237059,-0.4271431062256293,-1.1229125822589325,0.8272800324217466,0.8628044631222647,121,0.2231404958677686,0.5867768595041323,0.19008264462809918,neutral,18
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas,-0.39426266822677936,0.2315841938676778,-0.5361574099517913,1.7623354081935008,-1.4572735911398458,-1.1017239334944358,1.1853692533772549,118,0.3050847457627119,0.5169491525423728,0.17796610169491525,acidic,18
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas,-0.9090430621756572,0.5954588943858716,-0.5954033064439193,-1.2079019653879912,-1.6609608064870591,-1.081892361900559,1.7091651125885483,108,0.1574074074074074,0.6759259259259259,0.16666666666666666,acidic,18
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,-0.6651997176735572,0.565136002676022,-0.5164087777877486,0.6225470453182321,-1.5231698225238028,-2.3192390456920244,-0.2137158088311013,120,0.21666666666666667,0.6,0.18333333333333332,acidic,18
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas,-0.9090430621756572,0.32255286899722624,-0.6349005707720046,1.0590103566615232,-1.7625713485233978,0.8947425445465249,1.4059862049315743,97,0.17525773195876287,0.6597938144329897,0.16494845360824742,neutral,18
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas,-0.9903241770096906,0.6257817860957211,-0.5756546742798766,-1.4258791489294362,-1.5569330928914935,0.2009482390413971,-0.1881914687485059,107,0.1308411214953271,0.6915887850467289,0.17757009345794392,neutral,18
39,60,15,35.09357419,30.98685456,5.004074623999999,116.9106908,pigeonpeas,-0.312981553392746,0.20126130215782834,-0.6546492029360473,1.8720291547622006,-1.819281079754126,-1.8938715922471678,0.2447322953221429,114,0.34210526315789475,0.5263157894736842,0.13157894736842105,acidic,18
6,66,15,34.93174223,30.40046769,6.3458060110000005,159.2649827,pigeonpeas,-1.2070738165671129,0.3831986524169252,-0.6546492029360473,1.8400629642337827,-1.8456251845283056,-0.15983479483558524,1.0155686006676117,87,0.06896551724137931,0.7586206896551724,0.1724137931034483,acidic,18
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas,-1.1528864066777573,0.17093841044797883,-0.5954033064439193,0.7681800534592901,-1.606624475267124,-0.3265418647414127,1.5366485027404007,85,0.09411764705882353,0.6941176470588235,0.21176470588235294,acidic,18
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas,-1.315448636345824,0.41352154412677466,-0.5954033064439193,1.7586038969361506,-1.0760702110356486,-0.70798703980402,0.4648719446275083,87,0.022988505747126436,0.7701149425287356,0.20689655172413793,acidic,18
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,-1.3425423412905018,0.68642756951542,-0.6151519386079619,0.5566437669564023,-0.8707438659858828,-0.5903121130184201,0.7931043027898983,94,0.010638297872340425,0.8085106382978723,0.18085106382978725,acidic,18
16,73,19,18.41645629,34.80541039,4.684079249,163.27474730000003,pigeonpeas,-0.936136767120335,0.5954588943858716,-0.5756546742798766,-1.4221528365841842,-1.6477280658341942,-2.307429596947491,1.088545198573362,108,0.14814814814814814,0.6759259259259259,0.17592592592592593,acidic,18
23,75,25,31.07508973,47.19847683,7.077170002000001,91.31256412,pigeonpeas,-0.7464808325075906,0.6561046778055706,-0.45716288129562055,1.07826975220756,-1.0909552977660215,0.7853708439259927,-0.22114647418637212,123,0.18699186991869918,0.6097560975609756,0.2032520325203252,neutral,18
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas,-0.5026374880054905,0.5044902192563231,-0.5559060421158339,-0.9328840091374676,-1.1336311692714813,-0.3368437926435621,1.676305927226964,122,0.26229508196721313,0.5737704918032787,0.16393442622950818,acidic,18
28,59,22,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas,-0.6110123077842016,0.17093841044797883,-0.5164087777877486,1.0448853608773223,-0.8393394930183412,0.7526040248853515,1.2289967333161942,109,0.25688073394495414,0.5412844036697247,0.2018348623853211,neutral,18
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas,-1.2341675215117907,0.2619070855775273,-0.4966601456237059,0.4579830797425028,-0.22585310311480664,-2.2581337977420324,0.7627362060912269,90,0.05555555555555555,0.6888888888888889,0.25555555555555554,acidic,18
36,67,25,35.95176642,36.52780776,6.418062652000001,136.0456753,pigeonpeas,-0.39426266822677936,0.41352154412677466,-0.45716288129562055,2.0415453389212987,-1.570347382364846,-0.06645121928138346,0.5929836789044243,128,0.28125,0.5234375,0.1953125,acidic,18
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas,-1.3425423412905018,0.3831986524169252,-0.4966601456237059,-1.1995960890020878,-0.6538311691532025,-2.153008400201065,1.2686116042380071,90,0.011111111111111112,0.7333333333333333,0.25555555555555554,acidic,18
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,-0.7193871275629128,0.5954588943858716,-0.5559060421158339,-1.1809909109646184,-1.7595996301269226,-2.40485493459009,1.3276651824486974,117,0.20512820512820512,0.6239316239316239,0.17094017094017094,acidic,18
17,67,18,31.2192752,56.46868874,5.611510977000001,129.20286529999998,pigeonpeas,-0.9090430621756572,0.41352154412677466,-0.5954033064439193,1.1067502835281315,-0.6744803623093498,-1.1088284767673826,0.468446444495341,102,0.16666666666666666,0.6568627450980392,0.17647058823529413,acidic,18
5,55,18,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas,-1.2341675215117907,0.049646843608580925,-0.5954033064439193,1.5589861756763395,-1.157837550330742,1.1019126769712382,0.42241837400729104,78,0.0641025641025641,0.7051282051282052,0.23076923076923078,neutral,18
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas,-1.2341675215117907,0.07996973531843041,-0.4769115134596632,-0.15982747454215177,-1.189225711696875,-1.86926397829964,1.5475078869224959,85,0.058823529411764705,0.6588235294117647,0.2823529411764706,acidic,18
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas,-0.3671689632821016,0.7167504612252695,-0.6151519386079619,2.0924952345092613,-1.7762125550410606,-1.101575825893385,1.5943355767224299,131,0.2824427480916031,0.5877862595419847,0.1297709923664122,acidic,18
13,73,20,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas,-1.0174178819543682,0.5954588943858716,-0.5559060421158339,0.965505315219539,-1.6170233197217174,-1.3930898174594522,1.076133443689603,106,0.12264150943396226,0.6886792452830188,0.18867924528301888,acidic,18
6,63,23,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas,-1.2070738165671129,0.29222997728737676,-0.4966601456237059,0.07902242454774398,-0.967472612555822,-0.7274631286000133,1.0350197711255837,92,0.06521739130434782,0.6847826086956522,0.25,acidic,18
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas,-0.936136767120335,0.7167504612252695,-0.5164087777877486,1.1591774365569378,-1.6102528675246917,0.13535123649613923,-0.05308566423080181,115,0.1391304347826087,0.6695652173913044,0.19130434782608696,neutral,18
25,64,20,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas,-0.692293422618235,0.32255286899722624,-0.5559060421158339,1.488362798699753,-1.7531097646521203,-2.1475645011272215,0.028653133040533598,109,0.22935779816513763,0.5871559633027523,0.1834862385321101,acidic,18
34,75,24,23.50222822,51.29019509,4.760038038999999,192.3023991,pigeonpeas,-0.4484500781161349,0.6561046778055706,-0.4769115134596632,-0.41757528281507955,-0.9071301474043416,-2.2092614105108876,1.6168403692067477,133,0.2556390977443609,0.5639097744360902,0.18045112781954886,acidic,18
20,77,23,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas,-0.8277619473416239,0.7167504612252695,-0.4966601456237059,1.8283583721487382,-1.466565622371343,-1.666156959496283,0.8151040566501114,120,0.16666666666666666,0.6416666666666667,0.19166666666666668,acidic,18
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas,-0.42135637317145713,0.807719136354818,-0.45716288129562055,0.4891651392180173,-1.1927245481679318,-2.0336398281029866,1.704417464150342,140,0.25,0.5714285714285714,0.17857142857142858,acidic,18
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas,-0.9903241770096906,0.6561046778055706,-0.4769115134596632,-0.2110903616257482,-0.6352706259792575,-0.04306237709640052,0.27112125229102596,113,0.12389380530973451,0.6637168141592921,0.21238938053097345,acidic,18
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas,-0.39426266822677936,0.807719136354818,-0.5361574099517913,1.5864291842867992,-1.0363060505166997,0.7710476486155264,-0.05453232731163499,137,0.26277372262773724,0.583941605839416,0.15328467153284672,neutral,18
7,77,18,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas,-1.179980111622435,0.7167504612252695,-0.5954033064439193,-0.998917696836543,-0.49117635843832697,0.2409501467030621,1.5947661420872732,102,0.06862745098039216,0.7549019607843137,0.17647058823529413,neutral,18
29,78,25,19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas,-0.5839186028395238,0.747073352935119,-0.45716288129562055,-1.1172775498820808,-0.545861776629941,-0.6289087406083764,1.6802610087452627,132,0.2196969696969697,0.5909090909090909,0.1893939393939394,acidic,18
30,60,21,28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas,-0.556824897894846,0.20126130215782834,-0.5361574099517913,0.6440235477427367,-0.403960608327777,-1.3073905010747309,1.4342319811787503,111,0.2702702702702703,0.5405405405405406,0.1891891891891892,acidic,18
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas,-0.8277619473416239,0.6257817860957211,-0.6349005707720046,2.059672509385783,-1.251972221435667,-2.209969432048058,1.0270140741123233,110,0.18181818181818182,0.6727272727272727,0.14545454545454545,acidic,18
19,57,23,23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas,-0.8548556522863017,0.11029262702827988,-0.4966601456237059,-0.38375774625667786,-1.0869347545752108,1.128163111802631,0.6854272864855296,99,0.1919191919191919,0.5757575757575758,0.23232323232323232,neutral,18
3,60,19,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas,-1.2883549314011462,0.20126130215782834,-0.5756546742798766,0.025787271296660277,-1.3820415951631853,-2.1307486833235907,-0.04885700814296423,82,0.036585365853658534,0.7317073170731707,0.23170731707317074,acidic,18
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas,-1.2341675215117907,0.7167504612252695,-0.5756546742798766,1.0803556793932665,-0.21535122951926658,-0.2939251590871356,1.318873222898961,101,0.04950495049504951,0.7623762376237624,0.18811881188118812,acidic,18
5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas,-1.2341675215117907,0.4438444358366242,-0.5559060421158339,-1.360243814042986,-0.4559966864981212,-1.8977951487027993,0.6626035966659017,93,0.053763440860215055,0.7311827956989247,0.21505376344086022,acidic,18
37,73,21,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas,-0.3671689632821016,0.5954588943858716,-0.5361574099517913,0.767748992141561,-0.36015700328797773,-1.1751103684069582,1.5662177062960654,131,0.2824427480916031,0.5572519083969466,0.16030534351145037,acidic,18
9,59,24,20.43517772,39.37252634,4.747352458,137.22796619999997,pigeonpeas,-1.1257927017330795,0.17093841044797883,-0.4769115134596632,-1.023400736843316,-1.4425451273031389,-2.2256560961116536,0.6145010436936004,92,0.09782608695652174,0.6413043478260869,0.2608695652173913,acidic,18
20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas,-0.8277619473416239,0.565136002676022,-0.6546492029360473,2.051894168506736,-0.6949372414408262,1.090823134558807,0.5713982871972454,107,0.18691588785046728,0.6728971962616822,0.14018691588785046,neutral,18
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas,-0.5297311929501682,0.07996973531843041,-0.4966601456237059,1.1559714993627848,-1.6212607394114626,-1.0438014584412076,1.294159326412449,110,0.2818181818181818,0.509090909090909,0.20909090909090908,acidic,18
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas,-1.3696360462351795,0.5044902192563231,-0.5361574099517913,2.1104290674671904,-0.6941794105114782,-2.3224758235828973,-0.03378335293268881,91,0.0,0.7692307692307693,0.23076923076923078,acidic,18
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas,-0.8006682423969461,0.6257817860957211,-0.6546492029360473,0.7653627053154142,-0.19658494434352733,0.0030785350561677335,0.9061057931369839,110,0.19090909090909092,0.6727272727272727,0.13636363636363635,acidic,18
13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas,-1.0174178819543682,0.41352154412677466,-0.5954033064439193,0.9795486276405205,-1.649951839300739,-1.4018748094766895,1.3488318440697469,98,0.1326530612244898,0.6836734693877551,0.1836734693877551,acidic,18
27,74,20,24.69487673,59.96669215,5.8598134160000015,91.95792434,pigeonpeas,-0.6381060127288793,0.6257817860957211,-0.5559060421158339,-0.18199493450752796,-0.5173285346542075,-0.7879255223572944,-0.2094010980913998,121,0.2231404958677686,0.6115702479338843,0.1652892561983471,acidic,18
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas,-0.5839186028395238,0.565136002676022,-0.4769115134596632,-0.48239036092546334,-1.5635786845339974,0.6370260807323804,1.0761398882108888,125,0.232,0.576,0.192,neutral,18
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas,-1.2341675215117907,0.4438444358366242,-0.5559060421158339,-1.2982345504717132,-1.7240332882438352,-0.44950961309345955,0.9446912368669815,93,0.053763440860215055,0.7311827956989247,0.21505376344086022,acidic,18
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas,-0.312981553392746,0.11029262702827988,-0.5756546742798766,0.732341866481181,-1.1478314938622054,-0.06168769240773876,1.1274305373097366,115,0.3391304347826087,0.4956521739130435,0.16521739130434782,acidic,18
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas,-0.7735745374522683,0.2619070855775273,-0.6349005707720046,1.7835304385146007,-0.7708587886847786,-2.120218397022073,1.4093380803494424,100,0.22,0.62,0.16,acidic,18
18,55,23,21.9989826,56.31006755,6.98571967,136.82743119999998,pigeonpeas,-0.8819493572309794,0.049646843608580925,-0.4966601456237059,-0.7145069636766944,-0.6816066017641402,0.6671815831246373,0.6072114183519585,96,0.1875,0.5729166666666666,0.23958333333333334,neutral,18
39,77,21,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas,-0.312981553392746,0.7167504612252695,-0.5361574099517913,-0.5172244783755633,-0.5049516690659774,-2.411487636254046,1.0232917670285175,137,0.2846715328467153,0.5620437956204379,0.15328467153284672,acidic,18
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas,-1.0174178819543682,0.6561046778055706,-0.5559060421158339,0.9765105706660224,-1.6259544066226337,0.6591951340459022,1.3729179138729533,108,0.12037037037037036,0.6944444444444444,0.18518518518518517,neutral,18
27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas,-0.6381060127288793,0.5348131109661726,-0.4769115134596632,1.155125342839215,-1.0470248104949278,0.7696081332004325,1.1273216465576645,122,0.22131147540983606,0.5819672131147541,0.19672131147540983,neutral,18
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,-0.6651997176735572,0.32255286899722624,-0.5164087777877486,0.06604161015775956,-1.3881958843075495,-1.6856809428785537,0.104074430339761,112,0.23214285714285715,0.5714285714285714,0.19642857142857142,acidic,18
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas,-0.7464808325075906,0.049646843608580925,-0.6349005707720046,-0.9095765197965797,-0.08043426125594196,-1.755050832766479,1.4876498719337135,94,0.24468085106382978,0.5851063829787234,0.1702127659574468,acidic,18
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas,-1.2612612264564684,0.47416732754647367,-0.5756546742798766,-1.2573077643301036,-1.0682657610217376,-1.415320883399685,0.8298989267106606,92,0.043478260869565216,0.75,0.20652173913043478,acidic,18
